1 	738
1 	375
1 	458
1 	142
1 	493
1 	126
1 	406
1 	11
1 	25
1 	191
1 	552
1 	221
1 	71
1 	14
1 	395
1 	33
1 	632
1 	995
1 	122
1 	4
1 	6
1 	4
1 	243
1 	54
0 	 -1 
1 	158
1 	914
1 	32
1 	4
1 	194
1 	16
1 	4
1 	984
0 	 -1 
1 	138
0 	 -1 
1 	6
1 	375
1 	4
1 	45
1 	4
1 	434
1 	270
1 	4
1 	11
1 	8
1 	751
1 	605
1 	6
1 	6
1 	4
1 	6
1 	524
1 	4
1 	395
1 	11
1 	8
1 	554
1 	279
1 	4
1 	43
1 	375
1 	53
1 	47
1 	6
1 	292
1 	918
1 	451
1 	4
1 	372
1 	217
1 	306
1 	44
1 	213
1 	302
1 	59
1 	705
1 	10
1 	6
1 	6
1 	6
1 	8
1 	717
1 	4
1 	73
1 	4
1 	4
1 	460
1 	53
1 	13
1 	208
1 	47
1 	198
1 	188
1 	68
1 	224
1 	36
1 	11
1 	8
1 	35
1 	405
1 	8
1 	118
1 	260
1 	223
1 	258
1 	161
0 	 -1 
1 	507
1 	4
1 	4
1 	118
1 	586
1 	151
1 	193
1 	321
1 	320
1 	246
1 	86
1 	453
1 	8
1 	6
1 	4
1 	221
1 	71
1 	756
1 	222
1 	122
1 	8
1 	32
1 	380
1 	15
1 	200
1 	125
1 	905
1 	6
1 	367
1 	4
1 	120
1 	173
1 	4
1 	152
1 	34
1 	81
1 	849
1 	16
1 	352
1 	4
1 	13
1 	6
1 	22
1 	6
1 	450
1 	120
1 	491
0 	 -1 
1 	209
0 	 -1 
1 	4
1 	191
1 	479
1 	553
1 	15
1 	749
1 	9
1 	4
1 	12
1 	4
1 	108
0 	 -1 
1 	637
1 	255
1 	7
1 	122
1 	9
1 	104
1 	290
1 	4
0 	 -1 
1 	10
1 	6
1 	38
1 	322
1 	144
1 	95
1 	4
1 	4
1 	111
1 	89
1 	96
1 	52
1 	368
1 	345
1 	11
1 	6
1 	18
1 	45
1 	170
1 	6
1 	173
1 	13
1 	4
1 	7
1 	4
1 	325
1 	4
1 	236
1 	176
1 	941
1 	433
1 	429
1 	53
1 	81
1 	6
1 	4
0 	 -1 
1 	4
1 	4
1 	12
1 	309
1 	559
1 	227
1 	712
1 	4
1 	174
1 	11
1 	10
1 	321
0 	 -1 
1 	79
1 	33
1 	556
1 	66
1 	8
1 	4
1 	436
1 	80
1 	6
1 	140
1 	4
1 	4
1 	178
1 	4
1 	4
1 	282
1 	6
1 	519
1 	17
1 	357
1 	227
1 	10
1 	415
1 	54
1 	462
1 	8
1 	175
1 	300
1 	15
1 	203
1 	342
1 	12
1 	6
1 	207
1 	6
1 	18
1 	8
1 	73
1 	8
1 	185
1 	97
1 	53
1 	424
1 	37
1 	313
1 	131
1 	43
1 	799
0 	 -1 
1 	156
1 	694
0 	 -1 
1 	4
1 	33
1 	149
1 	57
1 	269
0 	 -1 
1 	16
1 	13
1 	195
1 	200
1 	415
1 	247
1 	303
1 	4
1 	973
1 	6
1 	121
1 	98
1 	185
1 	74
1 	149
1 	4
1 	686
0 	 -1 
1 	116
0 	 -1 
1 	19
1 	4
1 	561
1 	516
1 	374
1 	370
1 	4
1 	174
1 	6
1 	652
1 	136
1 	505
1 	33
1 	245
1 	659
1 	86
1 	98
1 	6
1 	7
1 	211
1 	110
1 	460
1 	205
1 	156
1 	4
1 	336
1 	83
1 	121
1 	9
1 	584
1 	132
1 	6
1 	111
1 	4
0 	 -1 
1 	12
1 	4
1 	976
1 	197
1 	94
1 	4
1 	64
1 	6
