1 	809	42
1 	192	27
1 	849	45
1 	402	31
1 	233	25
0 	 -1 	24
1 	108	36
1 	130	39
1 	139	37
1 	12	55
1 	150	39
1 	358	41
1 	228	21
0 	 -1 	5
1 	574	31
1 	903	23
1 	246	22
0 	 -1 	12
1 	4	55
1 	4	55
1 	498	29
1 	289	32
1 	488	32
1 	4	55
1 	529	38
1 	258	27
0 	 -1 	21
1 	254	35
1 	130	39
1 	404	29
1 	327	38
1 	185	40
1 	4	55
1 	235	17
1 	310	43
1 	951	29
1 	90	29
1 	6	22
0 	 -1 	32
0 	 -1 	31
1 	357	38
1 	4	55
1 	4	55
0 	 -1 	14
1 	122	36
1 	258	22
1 	149	31
1 	220	36
1 	105	45
1 	102	35
1 	100	33
1 	156	20
0 	 -1 	27
1 	538	32
1 	920	18
1 	215	41
1 	493	47
1 	953	33
1 	64	29
1 	757	44
1 	168	32
1 	191	25
1 	4	55
1 	71	34
1 	652	36
1 	480	32
0 	 -1 	41
1 	4	55
1 	395	38
1 	302	21
0 	 -1 	21
1 	400	25
1 	767	34
1 	403	24
1 	285	23
1 	122	31
0 	 -1 	23
1 	88	35
0 	 -1 	27
1 	897	22
1 	6	55
1 	532	36
0 	 -1 	40
1 	509	32
1 	359	12
1 	200	46
1 	451	23
1 	473	27
1 	140	42
1 	570	38
1 	146	38
0 	 -1 	5
1 	4	55
0 	 -1 	5
1 	4	55
1 	418	35
1 	110	29
1 	10	55
1 	603	28
1 	4	55
1 	6	55
0 	 -1 	6
0 	 -1 	5
1 	92	37
1 	79	43
1 	17	51
1 	4	55
1 	548	26
1 	343	43
0 	 -1 	23
1 	955	25
1 	158	24
0 	 -1 	5
1 	268	32
1 	182	39
1 	200	25
0 	 -1 	18
1 	4	55
1 	231	37
1 	218	41
1 	16	55
1 	4	55
1 	12	52
1 	280	39
1 	404	40
1 	169	45
1 	850	35
1 	82	34
1 	96	23
1 	342	20
1 	12	34
1 	862	33
1 	107	38
1 	670	32
0 	 -1 	38
1 	6	55
1 	334	33
0 	 -1 	29
1 	626	22
0 	 -1 	20
1 	990	39
1 	342	43
1 	908	31
1 	888	21
1 	30	55
1 	380	32
1 	12	55
1 	4	55
1 	143	39
1 	21	55
1 	106	41
1 	9	55
0 	 -1 	23
1 	458	36
1 	437	23
0 	 -1 	12
1 	4	55
1 	621	40
1 	193	40
1 	213	40
1 	272	34
0 	 -1 	32
1 	787	25
1 	377	23
1 	378	27
1 	6	55
1 	359	40
1 	186	39
1 	239	22
1 	350	44
1 	383	39
0 	 -1 	8
1 	254	43
1 	8	55
1 	230	34
1 	870	34
1 	442	24
1 	84	24
1 	584	36
1 	60	34
1 	6	52
1 	142	35
1 	34	55
0 	 -1 	16
0 	 -1 	20
0 	 -1 	5
1 	22	54
1 	6	55
1 	162	31
1 	143	25
1 	507	30
1 	280	35
1 	6	54
1 	267	31
1 	354	39
1 	845	33
1 	186	41
1 	501	38
1 	4	55
1 	4	55
1 	184	38
0 	 -1 	33
1 	817	28
1 	660	23
1 	4	55
1 	4	55
1 	294	25
1 	390	20
0 	 -1 	18
1 	310	39
1 	606	34
1 	540	40
1 	79	44
0 	 -1 	40
1 	4	55
1 	111	21
1 	263	38
1 	334	34
1 	432	43
0 	 -1 	13
1 	91	18
1 	402	19
1 	19	49
1 	306	29
0 	 -1 	5
1 	103	22
1 	104	34
1 	180	23
1 	520	40
1 	88	39
1 	4	55
1 	4	55
1 	490	46
1 	4	55
1 	352	22
1 	437	37
1 	99	34
1 	4	55
1 	522	34
1 	363	42
0 	 -1 	24
0 	 -1 	5
1 	470	42
1 	381	33
1 	4	55
1 	7	55
1 	939	30
1 	109	35
1 	70	35
1 	9	55
0 	 -1 	39
1 	265	32
0 	 -1 	14
1 	288	31
1 	125	37
1 	245	50
0 	 -1 	24
1 	867	25
1 	326	35
1 	213	22
0 	 -1 	49
1 	4	55
1 	482	32
1 	913	39
1 	189	32
1 	120	22
1 	6	55
1 	4	55
1 	905	31
1 	4	55
1 	446	26
1 	6	55
1 	260	38
1 	451	38
1 	22	55
1 	901	23
1 	265	36
1 	644	30
1 	353	41
0 	 -1 	5
1 	919	20
1 	4	55
1 	721	24
1 	99	36
1 	172	37
1 	656	22
1 	390	26
1 	128	35
1 	760	32
1 	210	40
1 	594	33
1 	127	21
1 	115	35
1 	563	39
1 	319	22
1 	873	36
0 	 -1 	37
1 	83	24
1 	4	55
0 	 -1 	38
0 	 -1 	37
1 	520	37
1 	156	44
1 	170	20
1 	329	36
1 	472	24
0 	 -1 	39
1 	16	54
1 	151	22
1 	350	35
1 	139	33
1 	4	55
0 	 -1 	21
1 	223	36
1 	4	55
1 	725	31
1 	274	35
1 	402	31
0 	 -1 	36
1 	778	41
1 	335	36
1 	891	36
1 	4	55
1 	4	55
1 	188	11
0 	 -1 	33
1 	57	32
1 	375	35
1 	936	39
1 	242	28
1 	326	34
1 	420	23
1 	240	42
1 	592	20
1 	553	21
0 	 -1 	38
1 	68	40
1 	730	43
1 	557	40
1 	186	42
1 	715	29
1 	148	36
1 	4	55
0 	 -1 	49
1 	4	55
0 	 -1 	22
1 	620	26
1 	709	30
1 	4	55
1 	604	41
1 	291	41
1 	4	55
1 	911	43
1 	318	33
1 	318	35
0 	 -1 	5
1 	166	42
1 	545	18
1 	6	44
1 	520	21
0 	 -1 	35
1 	14	55
1 	8	55
1 	8	53
1 	234	49
1 	135	37
1 	369	37
1 	917	36
1 	431	37
1 	105	35
1 	6	55
1 	525	22
1 	779	24
0 	 -1 	25
1 	4	55
1 	73	37
0 	 -1 	11
1 	237	30
0 	 -1 	36
1 	81	33
1 	176	40
1 	85	35
1 	993	26
1 	415	41
1 	4	34
1 	4	55
1 	722	34
1 	142	34
1 	104	24
1 	417	38
1 	685	47
1 	6	55
1 	97	16
0 	 -1 	22
1 	4	55
1 	237	29
0 	 -1 	18
1 	60	31
1 	243	30
1 	338	38
1 	259	27
1 	296	28
0 	 -1 	5
1 	356	28
1 	457	41
1 	341	42
1 	6	55
0 	 -1 	35
1 	171	38
1 	221	27
1 	341	34
1 	718	18
1 	114	31
0 	 -1 	43
0 	 -1 	24
1 	279	28
1 	9	55
1 	20	54
1 	8	42
1 	514	32
1 	274	33
1 	4	55
1 	93	25
1 	4	55
1 	146	38
1 	4	55
1 	115	45
1 	646	29
0 	 -1 	37
0 	 -1 	37
1 	232	42
1 	485	41
1 	456	31
1 	313	37
1 	110	41
1 	97	23
0 	 -1 	23
1 	196	41
1 	191	33
1 	644	43
1 	420	35
1 	17	55
1 	355	38
1 	502	19
1 	726	40
1 	238	44
1 	389	40
1 	901	18
0 	 -1 	6
1 	895	29
0 	 -1 	21
1 	303	34
1 	166	28
1 	74	31
1 	96	39
1 	228	36
1 	6	55
1 	361	24
1 	158	34
1 	713	35
1 	4	55
1 	322	38
1 	136	40
1 	596	24
1 	4	55
1 	9	49
1 	413	35
1 	364	26
1 	700	36
1 	152	38
1 	4	55
1 	520	19
1 	452	38
0 	 -1 	23
1 	403	23
1 	605	44
0 	 -1 	16
1 	4	55
1 	214	15
1 	72	39
1 	177	36
1 	291	32
1 	364	35
1 	151	33
